id	paper	permanent_id	sample_type	latitude	longitude	continent	year_of_sampling_from	year_of_sampling_to	Biome	primers	MAT	MAP	pH	SOC	ITS_total	manipulated	abundances
4226	835	GF01001141S	soil	-35.0854	138.659	Australia	2014	2014	woodland	ITS1F/ITS4	14.2	863	5.6	3.1	315229	0	119
4229	378	GF04010307S	topsoil	27.12	100.17	Asia	2014	2014	forest	gITS7ngs/ITS4ngsUni	1.2	1179	NA	NA	713105	0	89
4231	387	GF04007548S	root	37.6275	-106.253	North America	2015	2015	grassland	fITS7/ITS4	6.1	254	7.8	0	97365	0	3
4234	378	GF04010308S	topsoil	21.61	101.57	Asia	2017	2017	forest	gITS7ngs/ITS4ngsUni	21.6	1418	5.2	1.4	147376	0	2
4240	843	GF01000299S	soil	41.4199	-74.0093	North America	2013	2013	forest	fITS7/ITS4	10.5	1413	5.3	34.8	156782	0	5
4244	378	GF04010309S	topsoil	21.61	101.57	Asia	2017	2017	forest	gITS7ngs/ITS4ngsUni	21.6	1418	5.2	1.4	402443	0	1
4254	835	GF01001143S	soil	-13.5456	132.294	Australia	2016	2016	forest	ITS1F/ITS4	26.7	1545	6	0.4	93962	0	5234
4256	137	GF05018459S	soil	38.3043	113.406	Asia	2018	2018	forest	ITS3/ITS4	9.7	564	7.6	3.2	58236	0	8625
4264	152	GF05016786S	soil	19.55	-98.73	North America	2018	2018	forest	gITS7ngs/ITS4ngsUni	13.3	564	6.5	8.8	103581	0	660
4267	378	GF04011446S	topsoil	24.53	101.02	Asia	2014	2014	forest	gITS7ngs/ITS4ngsUni	12.9	1557	5.4	11.3	1259262	0	3
4268	835	GF01001146S	soil	-33.6088	150.723	Australia	2015	2015	woodland	ITS1F/ITS4	17.6	903	6.4	1	170991	0	266
4269	378	GF04010313S	topsoil	27.12	100.17	Asia	2014	2014	forest	gITS7ngs/ITS4ngsUni	1.2	1179	NA	NA	284834	0	45
4276	312	GF04016072S	soil	58.9538	24.2101	Europe	2015	2015	forest	ITS9MUNngs/ITS4ngsUni	6	652	5.8	14.4	11433	0	5
4278	378	GF04012753S	topsoil	24.533	101.016	Asia	2015	2015	forest	gITS7ngs/ITS4ngsUni	13	1546	5.4	10.6	44891	0	298
4279	378	GF04010318S	topsoil	21.61	101.57	Asia	2017	2017	forest	gITS7ngs/ITS4ngsUni	21.6	1418	5.2	1.4	418406	0	11
4282	267	GF05005593S	root	28.3106	99.1562	Asia	2017	2017	forest	ITS1F/ITS4 then ITS3/ITS4	5.5	624	6	24.7	115277	0	2
4285	378	GF04010381S	topsoil	27.12	100.17	Asia	2014	2014	forest	gITS7ngs/ITS4ngsUni	1.2	1179	NA	NA	848081	0	454
4290	378	GF04012342S	topsoil	24.53	101.02	Asia	2014	2014	forest	gITS7ngs/ITS4ngsUni	12.9	1557	5.4	11.3	306755	0	1
4291	378	GF04010320S	topsoil	27.167	100.167	Asia	2015	2015	forest	gITS7ngs/ITS4ngsUni	0.8	1063	NA	NA	57353	0	8
4292	267	GF05005653S	root	28.3091	99.15	Asia	2017	2017	forest	ITS1F/ITS4 then ITS3/ITS4	5.5	624	6.1	23.9	95094	0	2189
4296	835	GF01001147S	soil	-35.4239	148.798	Australia	2013	2013	forest	ITS1F/ITS4	9.2	1221	5.3	2.9	95254	0	27
4298	378	GF04010321S	topsoil	27.167	100.167	Asia	2015	2015	forest	gITS7ngs/ITS4ngsUni	0.8	1063	NA	NA	75028	0	3
4299	378	GF04010322S	topsoil	24.533	101.016	Asia	2015	2015	forest	gITS7ngs/ITS4ngsUni	13	1546	5.4	10.6	106246	0	1
4300	461	GF04001558S	soil	48.3789	9.39868	Europe	2011	2011	forest	fITS7/ITS4	7.8	794	4.9	16.2	48756	0	49
4303	378	GF04010323S	topsoil	24.53	101.02	Asia	2014	2014	forest	gITS7ngs/ITS4ngsUni	12.9	1557	5.4	11.3	789851	0	1
4305	378	GF04010324S	topsoil	27.12	100.17	Asia	2017	2017	forest	gITS7ngs/ITS4ngsUni	1.2	1179	NA	NA	657572	0	1
4307	378	GF04010325S	topsoil	27.12	100.17	Asia	2014	2014	forest	gITS7ngs/ITS4ngsUni	1.2	1179	NA	NA	1151983	0	265
4308	378	GF04010326S	topsoil	21.61	101.57	Asia	2017	2017	forest	gITS7ngs/ITS4ngsUni	21.6	1418	5.2	1.4	1186182	0	1
4317	110	GF05020359S	soil	58.0667	12.0167	Europe	2015	2015	forest	ITS1F/ITS2	7	900	4.3	16.6	35175	0	1
4318	461	GF04001841S	soil	48.3858	9.48798	Europe	2011	2011	forest	fITS7/ITS4	7.4	1021	5.6	15.1	45733	0	118
4323	314	GF05001636S	air	56.0738	13.2333	Europe	2007	2007	anthropogenic	ITS1F/ITS2	7.7	679	5.9	13	207148	0	1
4326	835	GF01001152S	soil	-35.0854	138.659	Australia	2014	2014	woodland	ITS1F/ITS4	14.2	863	5.6	3.1	176213	0	49
4327	640	GF02000607S	soil	55.135	10.3688	Europe	2014	2014	shrubland	gITS7/ITS4	8.6	614	6.4	17	38181	0	849
4328	640	GF02000606S	soil	55.1732	8.93522	Europe	2014	2014	grassland	gITS7/ITS4	8.6	906	4.8	19.2	18024	0	1
4329	640	GF02000608S	soil	55.135	10.3688	Europe	2014	2014	shrubland	gITS7/ITS4	8.6	614	6.4	17	23622	0	434
4331	378	GF04010254S	topsoil	27.12	100.17	Asia	2017	2017	forest	gITS7ngs/ITS4ngsUni	1.2	1179	NA	NA	1589075	0	1652
4338	378	GF04010783S	topsoil	21.61	101.57	Asia	2017	2017	forest	gITS7ngs/ITS4ngsUni	21.6	1418	5.2	1.4	630870	0	285
4342	530	GF03007203S	soil	49.2732	16.6554	Europe	2014	2014	forest	gITS7/ITS4	9	514	5.2	13.2	15287	0	2
4344	378	GF04010334S	topsoil	27.12	100.17	Asia	2014	2014	forest	gITS7ngs/ITS4ngsUni	1.2	1179	NA	NA	265473	0	2346
4363	378	GF04010474S	topsoil	27.12	100.17	Asia	2017	2017	forest	gITS7ngs/ITS4ngsUni	1.2	1179	NA	NA	758337	0	260
4364	498	GF03009228S	air	37.4653	126.955	Asia	2015	2015	anthropogenic	ITS1F/ITS2	12	1383	5.5	6	101513	0	21
4365	732	GF01010781S	deadwood	61.35	25.11	Europe	2009	2009	forest	ITS1F/ITS2	4.1	657	4.3	23.2	2387	0	7
4367	835	GF01001157S	soil	-35.8748	149.012	Australia	2014	2014	woodland	ITS1F/ITS4	10	618	6.2	5.6	116600	0	3133
4368	378	GF04010880S	topsoil	27.12	100.17	Asia	2014	2014	forest	gITS7ngs/ITS4ngsUni	1.2	1179	NA	NA	1605633	0	376
4371	835	GF01001158S	soil	-32.5668	116.121	Australia	2016	2016	forest	ITS1F/ITS4	16.6	1110	5.8	7.1	97666	0	1
4373	378	GF04011111S	topsoil	27.167	100.167	Asia	2015	2015	forest	gITS7ngs/ITS4ngsUni	0.8	1063	NA	NA	41790	0	5
4379	378	GF04009985S	topsoil	24.53	101.02	Asia	2014	2014	forest	gITS7ngs/ITS4ngsUni	12.9	1557	5.4	11.3	1231616	0	55
4385	266	GF05005956S	soil	53.1171	10.8376	Europe	2017	2017	forest	ITS3_KYO2/ITS4	8.8	682	4.7	16.2	51553	0	3116
4388	378	GF04010342S	topsoil	24.53	101.02	Asia	2014	2014	forest	gITS7ngs/ITS4ngsUni	12.9	1557	5.4	11.3	415910	0	18
4427	278	GF05004915S	soil	28.23	113.18	Asia	2016	2016	forest	ITS1F/ITS2	18.3	1444	6.3	12.4	33078	0	2
4430	278	GF05004921S	soil	28.23	113.18	Asia	2016	2016	forest	ITS1F/ITS2	18.3	1444	6.3	12.4	35261	0	1
4449	835	GF01001165S	soil	-42.279	147.615	Australia	2014	2014	grassland	ITS1F/ITS4	10.9	615	6.1	1.9	173128	0	61
4466	378	GF04010345S	topsoil	27.167	100.167	Asia	2015	2015	forest	gITS7ngs/ITS4ngsUni	0.8	1063	NA	NA	34664	0	2
4471	472	GF04001051S	root	18.731	108.907	Asia	2017	2017	forest	ITS1F/ITS2	20.2	1684	5	8.3	121150	0	1
4474	408	GF04005565S	litter	56.801	59.425	Asia	2017	2017	forest	fITS7/ITS4	1.7	556	5.2	23.7	64838	0	70
4479	378	GF04012959S	topsoil	27.12	100.17	Asia	2017	2017	forest	gITS7ngs/ITS4ngsUni	1.2	1179	NA	NA	881541	0	29
4480	378	GF04010370S	topsoil	21.61	101.57	Asia	2017	2017	forest	gITS7ngs/ITS4ngsUni	21.6	1418	5.2	1.4	925119	0	80
4482	378	GF04010853S	topsoil	21.61	101.57	Asia	2017	2017	forest	gITS7ngs/ITS4ngsUni	21.6	1418	5.2	1.4	978044	0	1
4484	378	GF04010961S	topsoil	21.61	101.57	Asia	2016	2016	forest	gITS7ngs/ITS4ngsUni	21.6	1418	5.2	1.4	653037	0	40
4485	378	GF04010841S	topsoil	21.61	101.57	Asia	2016	2016	forest	gITS7ngs/ITS4ngsUni	21.6	1418	5.2	1.4	730637	0	1
4486	378	GF04011027S	topsoil	21.61	101.57	Asia	2017	2017	forest	gITS7ngs/ITS4ngsUni	21.6	1418	5.2	1.4	708063	0	18
4489	378	GF04010818S	topsoil	21.61	101.57	Asia	2016	2016	forest	gITS7ngs/ITS4ngsUni	21.6	1418	5.2	1.4	838962	0	16
4491	378	GF04010985S	topsoil	21.61	101.57	Asia	2016	2016	forest	gITS7ngs/ITS4ngsUni	21.6	1418	5.2	1.4	829785	0	1
4497	378	GF04010372S	topsoil	21.61	101.57	Asia	2017	2017	forest	gITS7ngs/ITS4ngsUni	21.6	1418	5.2	1.4	477196	0	1
4500	378	GF04012500S	topsoil	27.12	100.17	Asia	2014	2014	forest	gITS7ngs/ITS4ngsUni	1.2	1179	NA	NA	498802	0	47
4504	835	GF01001180S	soil	-42.1058	148.337	Australia	2013	2013	woodland	ITS1F/ITS4	13.4	621	5.3	4.7	140877	0	40
4505	378	GF04010375S	topsoil	24.533	101.016	Asia	2015	2015	forest	gITS7ngs/ITS4ngsUni	13	1546	5.4	10.6	75737	0	21
4507	472	GF04001052S	root	23.2776	111.532	Asia	2017	2017	forest	ITS1F/ITS2	22.1	1554	6	7.2	141516	0	2
4508	383	GF04008338S	soil	35.9219	138.813	Asia	2014	2014	forest	fITS7/ITS4	7.3	1227	5.2	28.6	56388	0	407
4509	378	GF04009317S	topsoil	27.12	100.17	Asia	2014	2014	forest	gITS7ngs/ITS4ngsUni	1.2	1179	NA	NA	492662	0	1
4517	378	GF04010376S	topsoil	27.12	100.17	Asia	2014	2014	forest	gITS7ngs/ITS4ngsUni	1.2	1179	NA	NA	454258	0	30
4518	383	GF04008339S	soil	35.9169	138.819	Asia	2014	2014	forest	fITS7/ITS4	8.5	1126	5.5	26.8	33841	0	40
4519	378	GF04010377S	topsoil	27.12	100.17	Asia	2017	2017	forest	gITS7ngs/ITS4ngsUni	1.2	1179	NA	NA	410008	0	12
4521	843	GF01000289S	soil	42.4094	-71.3318	North America	2013	2013	forest	fITS7/ITS4	10.1	1279	5	32.1	52813	0	16
4529	529	GF03007295S	rhizosphere soil	38.0321	128.463	Asia	2018	2018	forest	ITS3/ITS4	8.1	1382	5.4	22.6	188659	0	78
4534	835	GF01001184S	soil	-39.6652	143.978	Australia	2013	2013	grassland	ITS1F/ITS4	13.6	902	6.3	8.6	167413	0	2
4535	242	GF05009914S	root	23.27	111.53	Asia	2018	2018	forest	ITS1F/ITS2	22	1508	5.7	4.3	73840	0	2
4545	378	GF04010384S	topsoil	24.53	101.02	Asia	2014	2014	forest	gITS7ngs/ITS4ngsUni	12.9	1557	5.4	11.3	192567	0	3
4546	478	GF04000424S	soil	50.8126	4.5305	Europe	2019	2019	forest	ITS86F/ITS4	10.1	781	5.2	5	56515	0	170
4548	378	GF04010394S	topsoil	27.12	100.17	Asia	2017	2017	forest	gITS7ngs/ITS4ngsUni	1.2	1179	NA	NA	297914	0	2235
4553	378	GF04010386S	topsoil	27.12	100.17	Asia	2014	2014	forest	gITS7ngs/ITS4ngsUni	1.2	1179	NA	NA	239643	0	13
4554	378	GF04012850S	topsoil	27.12	100.17	Asia	2014	2014	forest	gITS7ngs/ITS4ngsUni	1.2	1179	NA	NA	231306	0	56
4555	378	GF04010391S	topsoil	24.53	101.02	Asia	2017	2017	forest	gITS7ngs/ITS4ngsUni	12.9	1557	5.4	11.3	114050	0	7
4556	378	GF04010390S	topsoil	24.53	101.02	Asia	2014	2014	forest	gITS7ngs/ITS4ngsUni	12.9	1557	5.4	11.3	864789	0	16
4557	378	GF04010389S	topsoil	24.53	101.02	Asia	2017	2017	forest	gITS7ngs/ITS4ngsUni	12.9	1557	5.4	11.3	171654	0	33
4559	236	GF05010219S	soil	35.7616	-78.6741	North America	2018	2018	anthropogenic	ITS1F_KYO2/ITS2_KYO2	16	1046	5.6	14.4	110530	0	1
4562	835	GF01001186S	soil	-35.0857	138.659	Australia	2014	2014	woodland	ITS1F/ITS4	14.2	863	5.6	3.1	123317	0	4
4563	461	GF04001559S	soil	48.3965	9.24299	Europe	2011	2011	forest	fITS7/ITS4	7.2	912	5.3	17.1	45114	0	62
4564	444	GF04003093S	soil	23.5096	103.473	Asia	2017	2017	shrubland	fITS7/ITS4	14.2	1220	5.7	15.1	1248482	0	2707
4565	444	GF04003092S	soil	23.4394	103.436	Asia	2017	2017	forest	fITS7/ITS4	15.8	1155	5.9	13.1	1248482	0	2707
4567	444	GF04003091S	soil	23.5008	103.434	Asia	2017	2017	forest	fITS7/ITS4	15	1096	6.1	13.9	1248482	0	2707
4568	444	GF04003090S	soil	23.4585	103.434	Asia	2017	2017	forest	fITS7/ITS4	15.3	1117	5.7	12.8	1248482	0	2707
4573	378	GF04010397S	topsoil	24.53	101.02	Asia	2014	2014	forest	gITS7ngs/ITS4ngsUni	12.9	1557	5.4	11.3	1167241	0	51
4576	835	GF01001189S	soil	-33.6125	150.721	Australia	2015	2015	woodland	ITS1F/ITS4	17.6	903	6.1	2.8	205974	0	1392
4577	378	GF04010398S	topsoil	24.53	101.02	Asia	2014	2014	forest	gITS7ngs/ITS4ngsUni	12.9	1557	5.4	11.3	529854	0	2
4582	378	GF04013501S	topsoil	24.53	101.02	Asia	2014	2014	forest	gITS7ngs/ITS4ngsUni	12.9	1557	5.4	11.3	153023	0	4
4587	378	GF04013502S	topsoil	24.53	101.02	Asia	2014	2014	forest	gITS7ngs/ITS4ngsUni	12.9	1557	5.4	11.3	562154	0	74
4594	378	GF04011386S	topsoil	24.53	101.02	Asia	2017	2017	forest	gITS7ngs/ITS4ngsUni	12.9	1557	5.4	11.3	1635349	0	43
4596	312	GF04015185S	soil	57.9602	27.2862	Europe	2013	2013	forest	ITS9MUNngs/ITS4ngsUni	5.7	635	4.8	20.8	3938	0	172
4598	205	GF05012659S	topsoil	59.8376	16.2756	Europe	2016	2016	forest	gITS7/ITS4+ITS4arch	5.8	586	4.4	20.3	9079	0	1
4599	536	GF03006852S	soil	46.7344	9.85318	Europe	2015	2015	forest	ITS3_KYO2/ITS4_KYO3	0.8	1044	5	25.4	111049	0	171
4603	536	GF03006853S	soil	46.7329	9.85072	Europe	2015	2015	forest	ITS3_KYO2/ITS4_KYO3	1.7	930	5.1	24.9	65517	0	180
4605	28	GF05028232S	soil	-37.07	-71.64	South America	2018	2018	forest	ITS1F/ITS4	7.7	1276	5.6	4.3	112371	0	22
4610	28	GF05028233S	soil	-37.07	-71.64	South America	2018	2018	forest	ITS1F/ITS4	7.7	1276	5.6	4.3	96805	0	1
4617	378	GF04010404S	topsoil	27.12	100.17	Asia	2014	2014	forest	gITS7ngs/ITS4ngsUni	1.2	1179	NA	NA	1001562	0	313
4619	378	GF04011645S	topsoil	24.53	101.02	Asia	2014	2014	forest	gITS7ngs/ITS4ngsUni	12.9	1557	5.4	11.3	767228	0	1
4620	472	GF04001053S	root	17.3659	-96.2313	North America	2016	2016	forest	ITS1F/ITS2	20.5	2329	5.5	5.6	367027	0	1
4622	267	GF05005879S	soil	28.3199	99.1203	Asia	2018	2018	forest	ITS1F/ITS4 then ITS3/ITS4	4.3	599	6.2	13.3	78366	0	5
4625	378	GF04012005S	topsoil	27.12	100.17	Asia	2017	2017	forest	gITS7ngs/ITS4ngsUni	1.2	1179	NA	NA	967093	0	228
4631	543	GF03006471S	soil	31.3167	110.483	Asia	2014	2014	forest	gITS7/ITS4	11.4	1245	6.2	16.2	12868	0	2
4638	313	GF05001731S	air	-36.9162	174.646	Australia	2017	2017	anthropogenic	ITS1F/ITS2	15.3	1126	5.4	7.1	461327	0	11
4642	378	GF04011510S	topsoil	24.53	101.02	Asia	2017	2017	forest	gITS7ngs/ITS4ngsUni	12.9	1557	5.4	11.3	1032433	0	4
4648	378	GF04009230S	topsoil	21.61	101.57	Asia	2016	2016	forest	gITS7ngs/ITS4ngsUni	21.6	1418	5.2	1.4	785308	0	2
4654	95	GF05022458S	soil	47.4132	-72.822	North America	2017	2017	forest	fITS7/ITS4	4.2	757	4.7	26.9	42611	0	3
4656	216	GF05011761S	topsoil	41.9881	127.939	Asia	2014	2014	forest	ITS5/ITS2	-0.2	1430	5.4	18.8	89341	0	13617
4662	50	GF05026145S	soil	47.28	7.74	Europe	2016	2016	cropland	ITS3/ITS4	10.3	979	6.3	7.9	21580	0	1
4669	265	GF05006021S	soil	26.6458	107.026	Asia	2018	2018	forest	ITS1F/ITS2	13.8	1263	6	14.8	71416	0	2
4672	378	GF04010408S	topsoil	27.12	100.17	Asia	2014	2014	forest	gITS7ngs/ITS4ngsUni	1.2	1179	NA	NA	531088	0	7
4678	835	GF01001197S	soil	-35.4226	148.796	Australia	2013	2013	forest	ITS1F/ITS4	9.2	1221	5.3	3.4	104281	0	5
4679	378	GF04010530S	topsoil	24.53	101.02	Asia	2017	2017	forest	gITS7ngs/ITS4ngsUni	12.9	1557	5.4	11.3	361572	0	68
4687	642	GF02000328S	soil	-15.9876	-5.73554	Africa	2018	2018	woodland	ITS3ngs1 to 5 + ITS3ngs10/ITS4ngs	18.2	924	6.6	4.1	28009	0	4
4690	378	GF04010412S	topsoil	27.12	100.17	Asia	2014	2014	forest	gITS7ngs/ITS4ngsUni	1.2	1179	NA	NA	1054639	0	15
4694	84	GF05022658S	soil	45.1722	7.5673	Europe	2015	2015	forest	ITS1F/ITS4 then fITS9/ITS4	12.6	773	6.2	6.7	199517	0	24
4697	266	GF05005931S	soil	51.7421	9.69203	Europe	2017	2017	forest	ITS3_KYO2/ITS4	8	845	4.6	23.5	61103	0	1267
4698	260	GF05006626S	soil	23.21	112.32	Asia	2016	2016	forest	ITS3/ITS4	22.2	1365	6.1	10	69096	0	1
4703	378	GF04011412S	topsoil	27.12	100.17	Asia	2014	2014	forest	gITS7ngs/ITS4ngsUni	1.2	1179	NA	NA	1624458	0	115
4704	378	GF04011197S	topsoil	27.12	100.17	Asia	2014	2014	forest	gITS7ngs/ITS4ngsUni	1.2	1179	NA	NA	939892	0	122784
4705	378	GF04012381S	topsoil	27.12	100.17	Asia	2014	2014	forest	gITS7ngs/ITS4ngsUni	1.2	1179	NA	NA	543114	0	74
4710	378	GF04010414S	topsoil	27.12	100.17	Asia	2014	2014	forest	gITS7ngs/ITS4ngsUni	1.2	1179	NA	NA	684202	0	39
4716	294	GF05003589S	soil	-22.7864	-48.4088	South America	2018	2018	cropland	5.8S_Fun/ITS4_Fun	21.6	1530	5.4	0.8	491654	0	15
4718	835	GF01001200S	soil	-33.6145	150.729	Australia	2015	2015	woodland	ITS1F/ITS4	17.6	906	6	2.6	178031	0	151
4721	583	GF03002041S	soil	35.6889	-83.5385	North America	2017	2017	forest	fITS7/ITS4	13.8	1012	5	9.4	90110	0	103
4722	378	GF04013745S	topsoil	27.167	100.167	Asia	2015	2015	forest	gITS7ngs/ITS4ngsUni	0.8	1063	NA	NA	41446	0	3
4725	11	GF05030169S	soil	-37.7879	-72.9978	South America	2014	2014	forest	gITS7+fITS7/ITS4	5.8	1614	5.4	12.5	435017	0	11
4726	378	GF04010416S	topsoil	27.12	100.17	Asia	2017	2017	forest	gITS7ngs/ITS4ngsUni	1.2	1179	NA	NA	302809	0	35
4731	516	GF03007856S	soil	48.6653	14.7083	Europe	2015	2015	forest	gITS7/ITS4	6.6	812	4.5	21.1	13466	0	3
4733	371	GF04017762S	soil	35.049	-83.434	North America	2013	2013	forest	ITS1F/ITS4	11.9	1550	5.1	20.6	115580	0	285
4744	835	GF01001202S	soil	-13.5211	134.506	Australia	2013	2013	woodland	ITS1F/ITS4	26.4	969	6.1	1.6	217612	0	2
4748	378	GF04011678S	topsoil	27.12	100.17	Asia	2014	2014	forest	gITS7ngs/ITS4ngsUni	1.2	1179	NA	NA	971034	0	317
4749	378	GF04011680S	topsoil	27.12	100.17	Asia	2017	2017	forest	gITS7ngs/ITS4ngsUni	1.2	1179	NA	NA	1061248	0	264
4759	530	GF03007211S	soil	49.2417	16.6796	Europe	2014	2014	forest	gITS7/ITS4	9.4	494	5.3	8.5	8592	0	164
4760	536	GF03006860S	soil	46.802	9.90473	Europe	2015	2015	forest	ITS3_KYO2/ITS4_KYO3	1.2	1118	5.2	23.2	98330	0	1
4761	619	GF02005067S	root	46.33	15.2	Europe	2017	2017	forest	gITS7/ITS4	10.1	1097	5.7	8.9	14468	0	2783
4763	516	GF03007859S	litter	48.667	14.7048	Europe	2015	2015	forest	gITS7/ITS4	6.9	760	4.3	20.7	70799	0	318
4765	401	GF04006217S	litter	48.8593	13.8968	Europe	2016	2016	forest	gITS7/ITS4	7	809	4.8	17	19291	0	2
4766	49	GF05026241S	topsoil	45.1	5.89	Europe	2018	2018	forest	ITS3/ITS4	4.4	1407	5.4	17.9	28299	0	2
4768	471	GF04001163S	soil	47.44	11.06	Europe	2016	2016	forest	gITS7/ITS4	2.3	1377	5.1	26.1	93455	0	3
4770	595	GF03000668S	topsoil	58.3698	26.556	Europe	2013	2013	forest	gITS7/ITS4ngs	5.7	619	6.6	15.3	69306	0	3
4771	530	GF03007210S	rhizosphere soil	49.3108	16.7774	Europe	2014	2014	forest	gITS7/ITS4	7.6	658	4.7	17.7	4430	0	150
4772	530	GF03007206S	rhizosphere soil	49.3186	16.7739	Europe	2014	2014	forest	gITS7/ITS4	7.6	659	4.4	20.2	8316	0	63
4773	595	GF03000667S	topsoil	58.3698	26.556	Europe	2014	2014	forest	gITS7/ITS4ngs	5.7	619	6.6	15.3	60664	0	89
4774	312	GF04015187S	soil	58.4176	26.588	Europe	2018	2018	forest	ITS9MUNngs/ITS4ngsUni	5.6	641	5.5	19.9	30512	0	84
4775	401	GF04006216S	litter	48.8133	13.9411	Europe	2016	2016	forest	gITS7/ITS4	6.9	742	4.7	21.1	19314	0	1222
4776	536	GF03006857S	soil	46.8023	9.90542	Europe	2015	2015	forest	ITS3_KYO2/ITS4_KYO3	1.2	1118	5.2	23.2	18141	0	87
4777	408	GF04005571S	litter	56.85	59.827	Asia	2017	2017	forest	fITS7/ITS4	1.7	519	5	22.2	79448	0	89
4778	312	GF04015188S	soil	58.0358	26.7563	Europe	2015	2015	forest	ITS9MUNngs/ITS4ngsUni	5.3	628	5.1	20.6	1724	0	11
4782	536	GF03006862S	soil	46.7326	9.84903	Europe	2015	2015	forest	ITS3_KYO2/ITS4_KYO3	2.5	817	5.2	25.8	24308	0	139
4784	50	GF05025950S	soil	47.04	8.71	Europe	2013	2013	forest	ITS3/ITS4	5.9	2128	5	18.1	28510	0	25
